URL,Last Modified,Second Prefix
https://www.essex.ac.uk/research-projects/eu-china-security-cooperation/contributors,2022-12-22,research-projects
https://www.essex.ac.uk/research-projects/eu-china-security-cooperation/research-impact,2022-12-22,research-projects
https://www.essex.ac.uk/research-projects/haemo2/need,2022-01-19,research-projects
https://www.essex.ac.uk/research-projects/haemo2/contact,2022-01-19,research-projects
https://www.essex.ac.uk/research-projects/haemo2/news,2022-01-19,research-projects
https://www.essex.ac.uk/research-projects/haemo2/technology,2022-01-19,research-projects
https://www.essex.ac.uk/research-projects/catalyst/volunteering,2022-12-22,research-projects
https://www.essex.ac.uk/research-projects/catalyst/our-governance,2022-12-22,research-projects
https://www.essex.ac.uk/research-projects/catalyst/evaluation,2023-06-08,research-projects
https://www.essex.ac.uk/research-projects/catalyst/risk,2022-12-22,research-projects
https://www.essex.ac.uk/research-projects/essex-end-everyday-racism/what-is-racism,2023-06-08,research-projects
https://www.essex.ac.uk/research-projects/memory-maps/people,2023-06-08,research-projects
https://www.essex.ac.uk/research-projects/essex-end-everyday-racism/support-for-victims-of-racism,2023-09-19,research-projects
https://www.essex.ac.uk/research-projects/supporting-early-pregnancy-endings-in-the-workplace/research,2024-04-26,research-projects
https://www.essex.ac.uk/research-projects/supporting-early-pregnancy-endings-in-the-workplace/news-and-events,2024-04-26,research-projects
https://www.essex.ac.uk/research-projects/supporting-early-pregnancy-endings-in-the-workplace/collaborate,2024-04-29,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/chinese-in-essex,2024-07-16,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/basildon-own-your-excellence,2024-06-17,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/project-ambassadors,2024-05-27,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/basildon-witch-walk,2024-06-17,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/lgbtq-archive,2024-06-26,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/manga,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/essex-transitional-justice-network/our-community,2024-06-06,research-projects
https://www.essex.ac.uk/research-projects/online-romance-fraud-toolkit/help-and-recover-from-orf,2024-07-25,research-projects
https://www.essex.ac.uk/research-projects/online-romance-fraud-toolkit/how-do-i-recognise-orf,2024-07-25,research-projects
https://www.essex.ac.uk/research-projects/online-romance-fraud-toolkit/supporting-someone-who-has-experienced-orf,2024-07-25,research-projects
https://www.essex.ac.uk/research-projects/happy-again/english-version,2024-02-06,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/manningtree,2024-07-26,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/colchester,2024-07-25,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/homeland-is-presence,2024-07-25,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/diary-of-the-pandemic-year,2024-07-25,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/being-an-essex-girl-clacton,2024-07-25,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto/girl-guides-animation-workshops,2024-07-25,research-projects
https://www.essex.ac.uk/research-projects/eu-china-security-cooperation/publications,2024-01-31,research-projects
https://www.essex.ac.uk/research-projects/supporting-early-pregnancy-endings-in-the-workplace/resources,2024-12-13,research-projects
https://www.essex.ac.uk/research-projects/essex-armed-conflict-and-crisis-hub/our-members,2025-01-28,research-projects
https://www.essex.ac.uk/research-projects/essex-armed-conflict-and-crisis-hub/news-and-events,2025-01-28,research-projects
https://www.essex.ac.uk/research-projects/bass-information-hub/get-involved,2025-01-24,research-projects
https://www.essex.ac.uk/research-projects/bass-information-hub/all-about-the-bass,2025-01-23,research-projects
https://www.essex.ac.uk/research-projects/essex-armed-conflict-and-crisis-hub/research,2025-01-30,research-projects
https://www.essex.ac.uk/research-projects/bass-information-hub/bass-data-map,2025-02-24,research-projects
https://www.essex.ac.uk/research-projects/neurodivergent-workers-and-wellbeing/collaborate-with-us,2025-04-08,research-projects
https://www.essex.ac.uk/research-projects/neurodivergent-workers-and-wellbeing/ethics,2025-04-09,research-projects
https://www.essex.ac.uk/research-projects/ai-policy-observatory-for-the-world-of-work/national-and-regional-cases,2025-04-11,research-projects
https://www.essex.ac.uk/research-projects/ai-policy-observatory-for-the-world-of-work/national-and-regional-cases/brazil,2025-04-11,research-projects
https://www.essex.ac.uk/research-projects/ai-policy-observatory-for-the-world-of-work/national-and-regional-cases/india,2025-04-11,research-projects
https://www.essex.ac.uk/research-projects/ai-policy-observatory-for-the-world-of-work/national-and-regional-cases/uk,2025-04-11,research-projects
https://www.essex.ac.uk/research-projects/neurodivergent-workers-and-wellbeing/news,2025-04-11,research-projects
https://www.essex.ac.uk/research-projects/ai-policy-observatory-for-the-world-of-work/national-and-regional-cases/canada,2025-04-11,research-projects
https://www.essex.ac.uk/research-projects/ai-policy-observatory-for-the-world-of-work/national-and-regional-cases/china,2025-04-11,research-projects
https://www.essex.ac.uk/research-projects/ai-policy-observatory-for-the-world-of-work/project-overview,2025-04-11,research-projects
https://www.essex.ac.uk/research-projects/ai-policy-observatory-for-the-world-of-work/national-and-regional-cases/european-union,2025-04-11,research-projects
https://www.essex.ac.uk/research-projects/syria-in-transition/advisory-board,2025-04-14,research-projects
https://www.essex.ac.uk/research-projects/neurodivergent-workers-and-wellbeing/take-part,2025-05-08,research-projects
https://www.essex.ac.uk/research-projects/syria-in-transition/news-and-events,2025-05-13,research-projects
https://www.essex.ac.uk/research-projects/ai-policy-observatory-for-the-world-of-work/observatory-team,2025-05-09,research-projects
https://www.essex.ac.uk/research-projects/accelerating-womens-enterprise,2022-12-22,research-projects
https://www.essex.ac.uk/research-projects/snapping-the-stiletto,2024-07-25,research-projects
https://www.essex.ac.uk/research-projects/essex-autonomy-project,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/cultural-beliefs-and-understanding-of-dementia,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/improving-mouth-care-in-an-acute-hospital-trust,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/demfocas,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/ocean-travellers,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/essex-business-and-human-rights,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-hungry-human,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/human-rights-big-data-and-technology,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/covid-19-law-and-human-rights-essex-dialogues,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/cofarm,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/global-theatre-pioneers-south-east,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/italia-terremotata,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/cow-tracking,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/achilles-tendinopathy,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/development-of-an-in-vitro-model-for-parkinsons-disease,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/countering-regional-italian-mafia-expansion,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/using-3d-modelling-for-marine-surveying,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/lmex,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/reamit,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/ai4healthsec,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/eu-china-security-cooperation,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/analysis-of-security-systems-in-europe-(anvil),2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/replace,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/supporting-early-pregnancy-endings-in-the-workplace,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/transnational-corporations-impact-and-outcomes,2024-09-25,research-projects
https://www.essex.ac.uk/research-projects/kenya-energy-transition-and-environmental-rights,2024-09-25,research-projects
https://www.essex.ac.uk/research-projects/reparations-praxis-hub-with-global-survivors-fund,2024-09-25,research-projects
https://www.essex.ac.uk/research-projects/ilo-convention-for-caribbean-domestic-workers,2024-09-25,research-projects
https://www.essex.ac.uk/research-projects/un-working-with-arbitrary-detention-redress-unit,2024-09-25,research-projects
https://www.essex.ac.uk/research-projects/arbitrary-detention-redress-unit,2024-09-18,research-projects
https://www.essex.ac.uk/research-projects/human-rights---escr-in-national-action-plans,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/human-rights-and-reproductive-justice,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/oversight-and-accountability-of-uk-special-forces,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/reparations-in-refugee-camps,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/human-rights-law-in-jersey,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/human-rights---un-special-procedures,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/universal-health-coverage-and-human-rights,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/protection-measures-for-survivors-of-sexual-violence-as-an-international-crime,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-use-of-sedition-laws-to-persecute-lawyers-and-human-rights-defenders,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/siege-warfare-under-international-humanitarian-law,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/state-violence-in-the-name-of-deterrence,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/mapping-anti-muslim-hatred-and-its-impact-on-freedom-of-religion-or-belief,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/rule-of-law-in-armed-conflict,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/mediation-of-medical-treatment-disputes-a-therapeutic-justice-model,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/statutory-duty-of-care-for-social-media-platforms,2024-10-24,research-projects
https://www.essex.ac.uk/research-projects/rubp-regeneration,2024-10-03,research-projects
https://www.essex.ac.uk/research-projects/comparative-regional-integration,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/combining-nlp-and-image-analysis-for-osint,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/an-internet-of-things-approach-to-smart-agriculture,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/an-iot-based-system-to-practice-boxing-and-martial-arts,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/commercial-viability-of-growing-alliums,2024-10-31,research-projects
https://www.essex.ac.uk/research-projects/using-gene-technology-to-improve-crop-morphology,2024-10-31,research-projects
https://www.essex.ac.uk/research-projects/hy4dense,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/arts-for-mental-health-advocacy-network,2024-11-06,research-projects
https://www.essex.ac.uk/research-projects/adaptive-joint-cognitive-systems,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/impact-of-covid-19-on-live-performers,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/how-children-get-in-sync,2024-07-18,research-projects
https://www.essex.ac.uk/research-projects/evaluation-of-recurrent-care-services,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/institutions-and-infant-care,2024-09-25,research-projects
https://www.essex.ac.uk/research-projects/it-all-starts-in-the-womb,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-age-effect-in-bilingual-development,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/cross-linguistic-influence-in-bilingual-children-and-adults-second-language-learners,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/children’s-developing-awareness-of-regional-accents,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/very-early-language-development,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/examining-the-a-typical-development-of-multisensory-processing,2024-07-18,research-projects
https://www.essex.ac.uk/research-projects/age-grade-rugby,2024-10-30,research-projects
https://www.essex.ac.uk/research-projects/international-monitoring-of-the-right-to-adequate-housing,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/energy-transition-health-and-gender-mapping-the-legal-framework-and-potential-policy-solutions,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/contemporary-capoeira-in-rio-de-janeiro,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/shaping-the-future-of-work-artificial-intelligence-and-gender,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/citizen-participation-and-social-rights-in-a-new-constitution-for-chile,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/human-rights-implications-of-policing-protest-in-the-uk,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/land-grabbing-and-international-criminal-law-prosecuting-corporate-abuses,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/nhris-and-the-participation-of-victims-of-human-rights-abuses,2024-07-17,research-projects
"https://www.essex.ac.uk/research-projects/the-uk,-cedaw-and-the-criminalisation-of-sexuality-and-reproduction",2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/algorithmic-fair-division,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/responsible-ai-for-labour-market-equality,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/aptitude-treatment-interactions-in-language-learning,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/repairing-roads-in-the-brain,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/auditory-and-speech-perception-under-cognitive-load,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/language-learning-aptitude-in-older-adults,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/speech-production-error-patterns-in-language-acquisition-and-language-loss,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/effects-of-international-human-rights-law,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/cognitive-activity-underpinning-l2-writing,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/towards-dynamically-adaptable-immersive-spaces-for-l2-learning,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/administrative-justice-virtual-hub,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-inter---american-human-rights-system,2024-07-17,research-projects
"https://www.essex.ac.uk/research-projects/ster---colonialism,-salvery,-trade,-reparations",2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/imageclefcaption,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/harold-laski-and-his-chinese-disciples,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/using-nlp-for-human-rights-violations-reports,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/global-environmental-governance-to-achieve-net-zero,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/english-as-a-foreign-language-formulaic-language-teaching,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/artificial-intelligence-for-diagnosis-of-skin-cancer,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/environmental-rights-for-a-just-energy-transition-in-kenya,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/between-state-and-community,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/vr-driven-framework,2024-07-17,research-projects
"https://www.essex.ac.uk/research-projects/learning-french-from-ages-5,-7-and-11",2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/natural-and-synthetic-chaperones-for-sod1-related-motor-neurone-disease,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/foundation-report-for-the-british-association-of-social-workers-human-rights-advisory-group,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/cash-vs-non-cash-payment-methods:-attitudes-and-intentions,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/angolan-roots-of-capoeria,2024-10-28,research-projects
https://www.essex.ac.uk/research-projects/l2-development-in-classroom-learners-of-french,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-emergence-and-development-of-the-tense-aspect-system-in-l2-spanish,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/relationships-between-form-and-meaning,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/phrase-detectives,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-accountability-deficits-of-major-western-powers,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-effects-of-international-human-rights-law-on-other-branches-of-public-international-law,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/detention-rights-and-social-justice-programme,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/public-health-intervention-standards-across-the-continuum-of-care-and-the-right-to-health,2024-07-17,research-projects
"https://www.essex.ac.uk/research-projects/criminalization-of-sexuality,-sexual-and-reproductive-health.-drug-use-and-hiv",2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/litigating-the-obligation,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/freedom-of-religion-or-belief-for-inclusive-societies,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/business-and-human-rights-responsibilities-of-the-arms-industry,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/investigating-in-situations-of-armed-conflict-law-policy-and-good-practice,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/solutions-to-forced-displacement,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/powerful-purchasers,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/health-and-human-rights,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/human-rights-in-iran-unit,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-role-of-national-human-rights-institutions-in-access-to-justice-and-dispute-resolution,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-esrc-human-rights-law,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/international-centre-on-human-rights-and-drug-policy,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/un-mandate-on-the-right-to-health,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/esperanto-as-a-starter-language,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-role-of-explicit-knowledge-in-instructed-adult-l2-learning,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/free-clinics-and-a-psychoanalysis-for-the-people,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/holding-hands,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/balint-groups-and-the-patient-doctor-relationship,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/heads-together,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/freedom-of-religion-or-belief-and-equality-unit,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/toward-self-power-iot-monitoring,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/heavy-traffic-flow,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/energy-harvesting-sensor-networks-for-environmental-monitoring,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/monitoring-and-controlling-of-pumps,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/intelligent-detection,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/integrating-iot-and-computer-vision,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/tort-liability-in-war,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/technology-enhanced-learning-in-nursing-education,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/language-teachers-emotions,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-sloane-letters,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/investigations-into-unlawful-killings-and-torture-during-the-northern-ireland-conflict,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/war-memoryscapes-in-asia,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/anti-discrimination-laws-in-the-middle-east-and-north-africa,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/debt-justice-corporate-capture-and-human-rights,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/criminalisation-of-asylum-seekers-in-the-uk,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/environmental-crimes-as-war-crimes-in-the-context-of-the-colombian-armed-conflict,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/guarantees-of-non-recurrence-in-transitional-justice,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/rights-based-economy,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/essex-county-hospital-remembered,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/gateways-to-the-first-world-war,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/reflections-on-the-centenary,2024-07-17,research-projects
"https://www.essex.ac.uk/research-projects/global-governance,-regionalisation-and-regulation-(garnet)",2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/united-nations-peacekeeping-law-reform-project,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/eu-security,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/european-security-the-new-threats,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/eu-japan-security-cooperation,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/eu-asia-security-and-trade-(east),2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/accent-the-positive,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/human-rights-centre-in-response-to-covid-19,2024-07-17,research-projects
"https://www.essex.ac.uk/research-projects/conflict,-strategies-and-violence:-an-actor-based-approach-to-violent-and-non-violent-interactions",2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/connected-communities,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/afterlives-of-the-great-war,2024-10-28,research-projects
https://www.essex.ac.uk/research-projects/representation-of-environmental-protest-online-and-offline,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/searching-for-theatrical-ancestors,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-intersection-of-sex-and-money,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/ocean-travellers---backup,2022-04-27,research-projects
https://www.essex.ac.uk/research-projects/performing-empowerment,2024-07-17,research-projects
"https://www.essex.ac.uk/research-projects/public-responses-to-identity-management,-practices-and-technologies",2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/development-of-methods-for-automated-text-analyses,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/cyber-security-in-uk-smes,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/immigrant-integration-over-time-and-across-generations,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/community-supermarkets-at-essex,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/greenstead-care,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/olympics-pressure-training-research,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/secureports-opportunities-for-organised-crime-in-seaports-between-vulnerabilities-and-informality,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/peace-dividends-and-post-conflict-reconstruction-dividends,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/security-reform-and-human-security,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/happy-again,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-representation-of-environmental-protest-online-and-offline,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-moral-economy-of-welfare-and-migration-reconfiguring-rights-in-britain,2024-07-17,research-projects
"https://www.essex.ac.uk/research-projects/growth,-equal-opportunities,-migration-and-markets",2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/growth-equal-opportunities-migration-and-markets,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/connecting-the-community-communication-at-the-heart-of-greenstead,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/language-development-among-holocaust-survivors,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/enclaving-patterns-of-global-futures-in-three-african-cities,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-psychic-effects-of-political-oppression,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/influencer-culture,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/the-artists-book,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/international-human-rights-of-uncontacted-tribes-or-people,2024-09-27,research-projects
https://www.essex.ac.uk/research-projects/emerging-surveillance-technologies,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/making-ilo-convention-189-real-for-domestic-workers-in-caribbean,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/innu-nation-land-claims,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/reparations-praxis-hub,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/improving-participation-in-court-of-protection-proceedings,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/impact-and-outcomes-of-strategic-litigation-in-home-state-of-transnational-corporations,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/memory-maps,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/english-academic-vocabulary,2024-07-17,research-projects
